#C'dt(s)', 'V_DC(V)', '', '', '', '', '', '', 'CH1_R', 'CH2_R', 'CH3_R', 'CH5_R', 'CH6_R', 'CH1_P', 'CH2_P', 'CH3_P', 'CH5_P', 'CH6_P', 'CH1_T', 'CH2_T', 'CH3_T', 'CH5_T', 'CH6_T', 'p1', 'p2', 'p3', 'p4', 'p5', 'p6', 'Flow'
#I'TIME[].dt', 'HP34401A.V_DC', 'KT2400.Voltage', 'KT2400.Voltage', '', '', '', '', '', '', 'CH1_R', 'CH2_R', 'CH3_R', 'CH5_R', 'CH6_R', 'CH1_P', 'CH2_P', 'CH3_P', 'CH5_P', 'CH6_P', 'CH1_T', 'CH2_T', 'CH3_T', 'CH5_T', 'CH6_T', 'p1', 'p2', 'p3', 'p4', 'p5', 'p6', 'Flow'
#P'dt', 'V_DC', 'col 1', 'col 2', 'col 3', 'col 4', 'col 5', 'col 6', 'CH1_R', 'CH2_R', 'CH3_R', 'CH5_R', 'CH6_R', 'CH1_P', 'CH2_P', 'CH3_P', 'CH5_P', 'CH6_P', 'CH1_T', 'CH2_T', 'CH3_T', 'CH5_T', 'CH6_T', 'p1', 'p2', 'p3', 'p4', 'p5', 'p6', 'Flow'
#T'1562869078.2531958'
1.135337974680423737e+07 nan nan nan nan nan nan nan nan nan 9.846000000000000085e+00 3.433650000000000091e+02 3.290439999999999827e+02 8.621599999999999682e+02 6.011630000000000109e+03 9.845960000000000108e-08 3.433500000000000086e-10 3.290300000000000001e-10 8.621459999999999495e-12 6.002900000000000099e-14 5.373729999999999762e+01 3.577049999999999841e+00 3.841079999999999828e+00 6.275749999999999940e-01 1.037129999999999996e-02 nan nan nan nan nan nan nan
1.135339774680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.550000000000000149e-06 1.179999999999999973e-02 6.310000000000000000e+02 6.310000000000000000e+02 8.099999999999999645e+00 7.969999999999999751e+00 nan
1.135339974680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135343974680423737e+07 nan nan nan nan nan nan nan nan nan 9.846299999999999386e+00 3.434169999999999732e+02 3.290559999999999832e+02 8.617500000000000000e+02 6.015619999999999891e+03 9.846310000000000505e-08 3.434029999999999979e-10 3.290419999999999997e-10 8.617269999999999288e-12 6.006889999999999914e-14 5.373830000000000240e+01 3.576109999999999900e+00 3.840800000000000214e+00 6.279169999999999474e-01 1.034769999999999961e-02 nan nan nan nan nan nan nan
1.135345874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.539999999999999822e-06 1.179999999999999973e-02 6.310000000000000000e+02 6.310000000000000000e+02 8.099999999999999645e+00 7.959999999999999964e+00 nan
1.135346074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135349974680423737e+07 nan nan nan nan nan nan nan nan nan 9.845700000000000784e+00 3.432730000000000246e+02 3.290480000000000018e+02 8.611299999999999955e+02 6.018619999999999891e+03 9.845690000000000067e-08 3.432579999999999948e-10 3.290339999999999827e-10 8.611160000000000640e-12 6.009890000000000002e-14 5.373660000000000281e+01 3.578710000000000058e+00 3.840990000000000126e+00 6.284159999999999746e-01 1.032989999999999950e-02 nan nan nan nan nan nan nan
1.135352074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.539999999999999822e-06 1.179999999999999973e-02 6.310000000000000000e+02 6.310000000000000000e+02 8.089999999999999858e+00 7.980000000000000426e+00 2.090160000000000073e-01
1.135355974680423737e+07 nan nan nan nan nan nan nan nan nan 9.845000000000000639e+00 3.432309999999999945e+02 3.290129999999999768e+02 8.610599999999999454e+02 6.019069999999999709e+03 9.844949999999999757e-08 3.432170000000000050e-10 3.289979999999999841e-10 8.610449999999999525e-12 6.010330000000000301e-14 5.373460000000000036e+01 3.579460000000000086e+00 3.841839999999999922e+00 6.284729999999999484e-01 1.032729999999999933e-02 nan nan nan nan nan nan nan
1.135358074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135358274680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.539999999999999822e-06 1.190000000000000085e-02 6.310000000000000000e+02 6.310000000000000000e+02 8.109999999999999432e+00 7.969999999999999751e+00 nan
1.135361974680423737e+07 nan nan nan nan nan nan nan nan nan 9.844099999999999184e+00 3.434259999999999877e+02 3.290749999999999886e+02 8.616200000000000045e+02 6.021350000000000364e+03 9.844089999999999576e-08 3.434120000000000235e-10 3.290610000000000076e-10 8.615990000000000327e-12 6.012610000000000014e-14 5.373230000000000217e+01 3.575950000000000184e+00 3.840329999999999799e+00 6.280210000000000514e-01 1.031379999999999970e-02 nan nan nan nan nan nan nan
1.135364074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135364274680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.529999999999999917e-06 1.179999999999999973e-02 6.310000000000000000e+02 6.310000000000000000e+02 8.099999999999999645e+00 7.980000000000000426e+00 nan
1.135367974680423737e+07 nan nan nan nan nan nan nan nan nan 9.845399999999999707e+00 3.434320000000000164e+02 3.290500000000000114e+02 8.617699999999999818e+02 6.022880000000000109e+03 9.845369999999999969e-08 3.434170000000000146e-10 3.290359999999999999e-10 8.617510000000000507e-12 6.014139999999999706e-14 5.373570000000000135e+01 3.575839999999999907e+00 3.840930000000000177e+00 6.278979999999999562e-01 1.030479999999999938e-02 nan nan nan nan nan nan nan
1.135370074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135370274680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.529999999999999917e-06 1.179999999999999973e-02 6.310000000000000000e+02 6.310000000000000000e+02 8.089999999999999858e+00 7.990000000000000213e+00 nan
1.135373974680423737e+07 nan nan nan nan nan nan nan nan nan 9.845299999999999940e+00 3.433170000000000073e+02 3.290539999999999736e+02 8.614600000000000364e+02 6.022960000000000036e+03 9.845300000000000154e-08 3.433030000000000190e-10 3.290399999999999825e-10 8.614409999999999439e-12 6.014220000000000449e-14 5.373559999999999803e+01 3.577910000000000146e+00 3.840840000000000032e+00 6.281499999999999861e-01 1.030430000000000061e-02 nan nan nan nan nan nan nan
1.135376074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135376274680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.539999999999999822e-06 1.179999999999999973e-02 6.310000000000000000e+02 6.310000000000000000e+02 8.089999999999999858e+00 7.969999999999999751e+00 nan
1.135379974680423737e+07 nan nan nan nan nan nan nan nan nan 9.845200000000000173e+00 3.433570000000000277e+02 3.290620000000000118e+02 8.613999999999999773e+02 6.008850000000000364e+03 9.845200000000000041e-08 3.433430000000000002e-10 3.290479999999999994e-10 8.613830000000000668e-12 6.000130000000000253e-14 5.373530000000000229e+01 3.577189999999999870e+00 3.840650000000000119e+00 6.281970000000000054e-01 1.038769999999999971e-02 nan nan nan nan nan nan nan
1.135382074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135382474680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.529999999999999917e-06 1.179999999999999973e-02 6.310000000000000000e+02 6.310000000000000000e+02 8.099999999999999645e+00 7.959999999999999964e+00 nan
1.135386074680423737e+07 nan nan nan nan nan nan nan nan nan 9.845100000000000406e+00 3.434289999999999736e+02 3.290699999999999932e+02 8.612799999999999727e+02 6.003819999999999709e+03 9.845099999999999927e-08 3.434139999999999889e-10 3.290560000000000164e-10 8.612579999999999638e-12 5.995099999999999617e-14 5.373499999999999943e+01 3.575889999999999791e+00 3.840450000000000141e+00 6.282990000000000519e-01 1.041749999999999968e-02 nan nan nan nan nan nan nan
1.135388074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135388674680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.520000000000000013e-06 1.179999999999999973e-02 6.300000000000000000e+02 6.310000000000000000e+02 8.119999999999999218e+00 7.959999999999999964e+00 nan
1.135392074680423737e+07 nan nan nan nan nan nan nan nan nan 9.845700000000000784e+00 3.432810000000000059e+02 3.290620000000000118e+02 8.616499999999999773e+02 6.001140000000000327e+03 9.845700000000000608e-08 3.432660000000000118e-10 3.290469999999999909e-10 8.616290000000000639e-12 5.992429999999999438e-14 5.373660000000000281e+01 3.578570000000000029e+00 3.840660000000000185e+00 6.279970000000000274e-01 1.043340000000000066e-02 nan nan nan nan nan nan nan
1.135394074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135394674680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.529999999999999917e-06 1.179999999999999973e-02 6.310000000000000000e+02 6.310000000000000000e+02 8.099999999999999645e+00 7.990000000000000213e+00 nan
1.135398074680423737e+07 nan nan nan nan nan nan nan nan nan 9.845000000000000639e+00 3.434159999999999968e+02 3.290179999999999723e+02 8.618200000000000500e+02 6.002840000000000146e+03 9.845010000000000355e-08 3.434009999999999808e-10 3.290039999999999839e-10 8.618009999999999949e-12 5.994130000000000077e-14 5.373479999999999990e+01 3.576130000000000031e+00 3.841709999999999958e+00 6.278559999999999697e-01 1.042329999999999993e-02 nan nan nan nan nan nan nan
1.135400074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135400874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.529999999999999917e-06 1.179999999999999973e-02 6.310000000000000000e+02 6.310000000000000000e+02 8.080000000000000071e+00 7.969999999999999751e+00 nan
1.135404074680423737e+07 nan nan nan nan nan nan nan nan nan 9.845499999999999474e+00 3.433469999999999800e+02 3.290769999999999982e+02 8.613799999999999955e+02 6.006260000000000218e+03 9.845459999999999541e-08 3.433320000000000093e-10 3.290630000000000247e-10 8.613659999999999468e-12 5.997539999999999555e-14 5.373599999999999710e+01 3.577370000000000161e+00 3.840289999999999981e+00 6.282109999999999639e-01 1.040310000000000019e-02 nan nan nan nan nan nan nan
1.135406074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135407074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.529999999999999917e-06 1.179999999999999973e-02 6.310000000000000000e+02 6.320000000000000000e+02 8.099999999999999645e+00 7.959999999999999964e+00 nan
1.135410074680423737e+07 nan nan nan nan nan nan nan nan nan 9.846299999999999386e+00 3.434239999999999782e+02 3.290470000000000255e+02 8.616000000000000227e+02 6.007729999999999563e+03 9.846230000000000150e-08 3.434089999999999977e-10 3.290329999999999742e-10 8.615850000000000290e-12 5.999009999999999951e-14 5.373799999999999955e+01 3.575990000000000002e+00 3.841009999999999813e+00 6.280329999999999524e-01 1.039430000000000041e-02 nan nan nan nan nan nan nan
1.135412074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.090160000000000073e-01
1.135413074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.529999999999999917e-06 1.179999999999999973e-02 6.310000000000000000e+02 6.310000000000000000e+02 8.080000000000000071e+00 7.950000000000000178e+00 nan
1.135416074680423737e+07 nan nan nan nan nan nan nan nan nan 9.847200000000000841e+00 3.433629999999999995e+02 3.290600000000000023e+02 8.609600000000000364e+02 6.007689999999999600e+03 9.847179999999999904e-08 3.433479999999999914e-10 3.290459999999999823e-10 8.609389999999999931e-12 5.998969999999999580e-14 5.374060000000000059e+01 3.577090000000000103e+00 3.840689999999999937e+00 6.285589999999999788e-01 1.039460000000000037e-02 nan nan nan nan nan nan nan
1.135418074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135419274680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.550000000000000149e-06 1.179999999999999973e-02 6.310000000000000000e+02 6.320000000000000000e+02 8.130000000000000782e+00 7.980000000000000426e+00 nan
1.135422074680423737e+07 nan nan nan nan nan nan nan nan nan 9.847300000000000608e+00 3.432980000000000018e+02 3.290600000000000023e+02 8.617799999999999727e+02 6.006100000000000364e+03 9.847310000000000316e-08 3.432830000000000025e-10 3.290450000000000254e-10 8.617610000000000072e-12 5.997380000000000593e-14 5.374090000000000344e+01 3.578260000000000218e+00 3.840710000000000068e+00 6.278890000000000304e-01 1.040400000000000005e-02 nan nan nan nan nan nan nan
1.135424074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135425474680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.550000000000000149e-06 1.179999999999999973e-02 6.310000000000000000e+02 6.310000000000000000e+02 8.080000000000000071e+00 7.980000000000000426e+00 nan
1.135428074680423737e+07 nan nan nan nan nan nan nan nan nan 9.847599999999999909e+00 3.434479999999999791e+02 3.290860000000000127e+02 8.608099999999999454e+02 6.005880000000000109e+03 9.847580000000000357e-08 3.434329999999999968e-10 3.290719999999999985e-10 8.607880000000000678e-12 5.997159999999999813e-14 5.374170000000000158e+01 3.575569999999999915e+00 3.840059999999999807e+00 6.286829999999999918e-01 1.040529999999999927e-02 nan nan nan nan nan nan nan
1.135430074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135431474680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.560000000000000054e-06 1.190000000000000085e-02 6.310000000000000000e+02 6.310000000000000000e+02 8.109999999999999432e+00 7.969999999999999751e+00 nan
1.135434074680423737e+07 nan nan nan nan nan nan nan nan nan 9.847300000000000608e+00 3.433059999999999832e+02 3.290550000000000068e+02 8.608099999999999454e+02 6.009949999999999818e+03 9.847249999999999718e-08 3.432910000000000194e-10 3.290409999999999911e-10 8.607899999999999299e-12 6.001230000000000370e-14 5.374080000000000013e+01 3.578120000000000189e+00 3.840819999999999901e+00 6.286810000000000453e-01 1.038120000000000015e-02 nan nan nan nan nan nan nan
1.135436074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135437674680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.560000000000000054e-06 1.179999999999999973e-02 6.310000000000000000e+02 6.310000000000000000e+02 8.080000000000000071e+00 7.969999999999999751e+00 nan
1.135440074680423737e+07 nan nan nan nan nan nan nan nan nan 9.846500000000000696e+00 3.435149999999999864e+02 3.291000000000000227e+02 8.616000000000000227e+02 6.014659999999999854e+03 9.846450000000000135e-08 3.435000000000000029e-10 3.290860000000000152e-10 8.615809999999999817e-12 6.005929999999999835e-14 5.373859999999999815e+01 3.574349999999999916e+00 3.839729999999999865e+00 6.280360000000000387e-01 1.035329999999999931e-02 nan nan nan nan nan nan nan
1.135442074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135443674680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.550000000000000149e-06 1.179999999999999973e-02 6.310000000000000000e+02 6.310000000000000000e+02 8.099999999999999645e+00 7.980000000000000426e+00 nan
1.135446174680423737e+07 nan nan nan nan nan nan nan nan nan 9.846399999999999153e+00 3.433929999999999723e+02 3.290520000000000209e+02 8.617699999999999818e+02 6.019250000000000000e+03 9.846369999999999779e-08 3.433779999999999903e-10 3.290370000000000085e-10 8.617510000000000507e-12 6.010520000000000172e-14 5.373839999999999861e+01 3.576540000000000052e+00 3.840899999999999981e+00 6.278970000000000384e-01 1.032620000000000066e-02 nan nan nan nan nan nan nan
1.135448074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135449674680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.560000000000000054e-06 1.190000000000000085e-02 6.310000000000000000e+02 6.310000000000000000e+02 8.099999999999999645e+00 7.990000000000000213e+00 nan
1.135452174680423737e+07 nan nan nan nan nan nan nan nan nan 9.847899999999999210e+00 3.435240000000000009e+02 3.291240000000000236e+02 8.615499999999999545e+02 6.018140000000000327e+03 9.847909999999999673e-08 3.435089999999999767e-10 3.291100000000000143e-10 8.615279999999999213e-12 6.009410000000000594e-14 5.374249999999999972e+01 3.574190000000000200e+00 3.839160000000000128e+00 6.280790000000000539e-01 1.033279999999999962e-02 nan nan nan nan nan nan nan
1.135454074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135455874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.560000000000000054e-06 1.190000000000000085e-02 6.310000000000000000e+02 6.310000000000000000e+02 8.089999999999999858e+00 7.950000000000000178e+00 nan
1.135458174680423737e+07 nan nan nan nan nan nan nan nan nan 9.848000000000000753e+00 3.434320000000000164e+02 3.291150000000000091e+02 8.611100000000000136e+02 6.006479999999999563e+03 9.848009999999999786e-08 3.434170000000000146e-10 3.291009999999999888e-10 8.610889999999999875e-12 5.997760000000000335e-14 5.374280000000000257e+01 3.575839999999999907e+00 3.839360000000000106e+00 6.284380000000000521e-01 1.040179999999999924e-02 nan nan nan nan nan nan nan
1.135460074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135462074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.560000000000000054e-06 1.179999999999999973e-02 6.310000000000000000e+02 6.310000000000000000e+02 8.089999999999999858e+00 7.959999999999999964e+00 nan
1.135464174680423737e+07 nan nan nan nan nan nan nan nan nan 9.847500000000000142e+00 3.435149999999999864e+02 3.291669999999999732e+02 8.611100000000000136e+02 6.010739999999999782e+03 9.847489999999999461e-08 3.435000000000000029e-10 3.291530000000000213e-10 8.610900000000000800e-12 6.002010000000000039e-14 5.374139999999999873e+01 3.574349999999999916e+00 3.838119999999999976e+00 6.284359999999999946e-01 1.037659999999999971e-02 nan nan nan nan nan nan nan
1.135466074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135468074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.550000000000000149e-06 1.190000000000000085e-02 6.320000000000000000e+02 6.320000000000000000e+02 8.099999999999999645e+00 7.990000000000000213e+00 nan
1.135470174680423737e+07 nan nan nan nan nan nan nan nan nan 9.847899999999999210e+00 3.434359999999999786e+02 3.291700000000000159e+02 8.615099999999999909e+02 6.006890000000000327e+03 9.847830000000000641e-08 3.434209999999999973e-10 3.291549999999999868e-10 8.614879999999999335e-12 5.998169999999999725e-14 5.374230000000000018e+01 3.575779999999999959e+00 3.838060000000000027e+00 6.281120000000000037e-01 1.039939999999999962e-02 nan nan nan nan nan nan nan
1.135472074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135474274680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.560000000000000054e-06 1.190000000000000085e-02 6.300000000000000000e+02 6.310000000000000000e+02 8.099999999999999645e+00 7.990000000000000213e+00 nan
1.135476174680423737e+07 nan nan nan nan nan nan nan nan nan 9.847899999999999210e+00 3.434510000000000218e+02 3.291410000000000196e+02 8.610599999999999454e+02 6.011189999999999600e+03 9.847879999999999374e-08 3.434360000000000225e-10 3.291270000000000051e-10 8.610440000000000215e-12 6.002470000000000524e-14 5.374240000000000350e+01 3.575509999999999966e+00 3.838760000000000172e+00 6.284729999999999484e-01 1.037390000000000014e-02 nan nan nan nan nan nan nan
1.135478074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135480474680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.560000000000000054e-06 1.179999999999999973e-02 6.310000000000000000e+02 6.310000000000000000e+02 8.089999999999999858e+00 7.969999999999999751e+00 nan
1.135482174680423737e+07 nan nan nan nan nan nan nan nan nan 9.847200000000000841e+00 3.435559999999999832e+02 3.291360000000000241e+02 8.611599999999999682e+02 6.019029999999999745e+03 9.847140000000000388e-08 3.435409999999999927e-10 3.291220000000000139e-10 8.611429999999999789e-12 6.010289999999999929e-14 5.374049999999999727e+01 3.573620000000000019e+00 3.838859999999999939e+00 6.283929999999999794e-01 1.032749999999999987e-02 nan nan nan nan nan nan nan
1.135484074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135486674680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.569999999999999958e-06 1.179999999999999973e-02 6.300000000000000000e+02 6.320000000000000000e+02 8.109999999999999432e+00 7.969999999999999751e+00 nan
1.135488174680423737e+07 nan nan nan nan nan nan nan nan nan 9.848100000000000520e+00 3.435849999999999795e+02 3.291150000000000091e+02 8.614199999999999591e+02 6.006789999999999964e+03 9.848050000000000625e-08 3.435709999999999916e-10 3.291009999999999888e-10 8.613989999999999326e-12 5.998070000000000058e-14 5.374289999999999878e+01 3.573080000000000034e+00 3.839379999999999793e+00 6.281839999999999646e-01 1.039990000000000012e-02 nan nan nan nan nan nan nan
1.135490074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
1.135492874680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.569999999999999958e-06 1.179999999999999973e-02 6.310000000000000000e+02 6.310000000000000000e+02 8.089999999999999858e+00 7.969999999999999751e+00 nan
1.135494174680423737e+07 nan nan nan nan nan nan nan nan nan 9.847899999999999210e+00 3.434950000000000045e+02 3.291689999999999827e+02 8.610800000000000409e+02 5.999350000000000364e+03 9.847900000000000455e-08 3.434799999999999864e-10 3.291549999999999868e-10 8.610589999999999563e-12 5.990650000000000581e-14 5.374249999999999972e+01 3.574699999999999989e+00 3.838070000000000093e+00 6.284610000000000474e-01 1.044400000000000016e-02 nan nan nan nan nan nan nan
1.135496074680423737e+07 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.105360000000000009e-01
